(0) [-1.6449442003065838e-08, -1.645069143127607e-08, -1.6453648143468862e-08, -1.6438837545740595e-08, -1.6409074062035881e-08, -1.6411419168364311e-08, -1.6376682066570718e-08, -1.6366732094549901e-08, -1.632244592666567e-08, -1.6271376449370237e-08, -1.6287316333845632e-08, -1.6248820283370132e-08, -1.6277127992443111e-08, -1.6259130027947282e-08, -1.6337244666956056e-08, -1.6207243565873492e-08, -1.6233077462009018e-08, -1.6196310300594034e-08, -1.6231336391474007e-08, -1.6257271000823417e-08, -1.6191970606375562e-08, -1.6099748824576004e-08, -1.5869014316149094e-08, -1.583300909868401e-08, -1.5672123006061771e-08, -1.5831231801125011e-08, -1.6065765163256598e-08, -1.647162336041404e-08, -1.6912618170086937e-08, -1.7589641693625211e-08, -1.8702348237441761e-08, -1.9993818332922788e-08, -2.1322837484036057e-08, -2.2274583477862669e-08, -2.3077283103670999e-08, -2.3502212941380439e-08, -2.3667564898521573e-08, -2.4003601828982466e-08, -2.3976293913526215e-08, -2.3889757326793665e-08, -2.3223390329417556e-08, -2.120463895076227e-08, -1.8600198336453509e-08, -1.5857457322937007e-08, -1.2839284019885555e-08, -1.0735178019739696e-08, -9.2521915996390918e-09, -6.8992373197158663e-09, -3.0066965817120269e-09, 1.2460514135886072e-09, 5.2605487722065776e-09, 8.1386685696086096e-09, 1.218504916282213e-08, 1.9178256821820942e-08, 2.6132129114497298e-08, 3.3034677763195801e-08, 4.1073852668446341e-08, 4.5469757498957802e-08, 4.9287888532803505e-08, 5.0941882029930957e-08, 5.2922269358180229e-08, 5.2923763919039786e-08, 4.8832205570678528e-08, 4.7548283212378732e-08]
(1) [-3.8090859984090354e-08, -3.8087799634818056e-08, -3.8070745221457894e-08, -3.8047533999323559e-08, -3.8014469995844426e-08, -3.7957795992805569e-08, -3.7890899777463235e-08, -3.7817415346535205e-08, -3.7697674334090037e-08, -3.7533670163195268e-08, -3.735080222512765e-08, -3.7068060473427404e-08, -3.6702502821300624e-08, -3.6349840247794274e-08, -3.5770908495741147e-08, -3.5203107571625576e-08, -3.4706420292077535e-08, -3.4061422772766844e-08, -3.3328803726998545e-08, -3.2657882015863599e-08, -3.1723254968187584e-08, -3.0850850276313954e-08, -2.9770735785933742e-08, -2.8562052495914968e-08, -2.7355182583764801e-08, -2.6163414952264496e-08, -2.4888539091554478e-08, -2.3387627289862765e-08, -2.1977453115474765e-08, -2.0335367910228094e-08, -1.8742723879546885e-08, -1.6899233373155266e-08, -1.5120725862129234e-08, -1.2976810894826078e-08, -1.0439377484635538e-08, -7.8972859355199342e-09, -6.4222384270073066e-09, -4.4668256131419315e-09, -2.4818574299006687e-09, -7.0803291725934473e-10, 8.7390714360127732e-10, 2.6987510446834264e-09, 4.3117780907583837e-09, 5.576913654625746e-09, 6.6385654867109708e-09, 7.4159293739095686e-09, 6.7250530828993414e-09, 8.2661296780544643e-09, 1.1132840996138522e-08, 1.394473111169043e-08, 1.7050117811623951e-08, 1.869588304426354e-08, 2.6532881318503581e-08, 3.2082134710253821e-08, 3.812383520922643e-08, 3.9118958030279827e-08, 3.8668400034273833e-08, 3.6449021351588038e-08, 3.500301794028407e-08, 3.5181006143586164e-08, 3.548329976942182e-08, 3.9860381858691469e-08, 4.3482292896923207e-08, 4.4770577722720908e-08]
(2) [-1.2099257667282591e-07, -1.2098920900285319e-07, -1.2097893498124991e-07, -1.2095995856258621e-07, -1.2093647978014687e-07, -1.2088941678754235e-07, -1.207847614330172e-07, -1.2070125407754058e-07, -1.2058300469226563e-07, -1.2043126532093706e-07, -1.2030281555681842e-07, -1.2000626758459317e-07, -1.1972786316241616e-07, -1.1945105589821181e-07, -1.1915436726374307e-07, -1.1882932178926073e-07, -1.1847448667096121e-07, -1.1828986364104723e-07, -1.1794300806156975e-07, -1.1763308806413403e-07, -1.1737933227790335e-07, -1.1684586982672157e-07, -1.1635371653857839e-07, -1.1586336772644827e-07, -1.1525461886377675e-07, -1.1440731139350531e-07, -1.1359947189572696e-07, -1.1299929866159221e-07, -1.1261905405418125e-07, -1.1184236922007003e-07, -1.1149014995898053e-07, -1.1084862034135024e-07, -1.1021025044815933e-07, -1.091654131662158e-07, -1.0774158656489067e-07, -1.0672904450243348e-07, -1.0594627633892762e-07, -1.0496439978740785e-07, -1.0332403993494169e-07, -1.0208300543483164e-07, -1.016312783200681e-07, -1.0128752443399899e-07, -1.0055523041391337e-07, -1.0093659652285135e-07, -1.0084510597208509e-07, -9.9234110760856096e-08, -9.8744117326826301e-08, -9.7753162766805938e-08, -9.7605343764376183e-08, -9.9617532858012991e-08, -1.0371009482832745e-07, -1.054168502549553e-07, -1.0402421554644315e-07, -1.0191810835370125e-07, -1.0067392167284575e-07, -9.9156682113026161e-08, -9.5929919666597072e-08, -9.5743849793421474e-08, -9.6781208590793316e-08, -9.5990054037178141e-08, -9.5007771700696984e-08, -9.8312235563023322e-08, -9.9948528377377344e-08, -1.0397385147264778e-07]
(3) [7.4089057104558876e-08, 7.4086010109257048e-08, 7.4090582067983755e-08, 7.4094388015747209e-08, 7.4083876042720441e-08, 7.4078884597988069e-08, 7.4070538822289812e-08, 7.4039198283235531e-08, 7.4028773782177836e-08, 7.395006915545807e-08, 7.3858064750628203e-08, 7.3815434549004883e-08, 7.3695759751781021e-08, 7.3604477919778623e-08, 7.3486399529667137e-08, 7.3352258551147428e-08, 7.3295258338976383e-08, 7.328384915051715e-08, 7.3200368539836774e-08, 7.3220948366508418e-08, 7.3234434160323794e-08, 7.3191941640936883e-08, 7.3209968235369553e-08, 7.3073530104791381e-08, 7.3082761313879401e-08, 7.2806037996801288e-08, 7.2849613971414607e-08, 7.3004975945312446e-08, 7.3032774320957596e-08, 7.3281776822417153e-08, 7.3513313442833035e-08, 7.4397118163103082e-08, 7.5180808562789107e-08, 7.6850931322687159e-08, 7.842142978806105e-08, 8.0423045201901668e-08, 8.3195980749665299e-08, 8.546450417005341e-08, 8.8484157224296045e-08, 9.0842837669265063e-08, 9.3566321731512932e-08, 9.5825268825942746e-08, 9.8367281087294789e-08, 1.0096708541066538e-07, 1.0274429315537436e-07, 1.0305330848392961e-07, 1.0153473038609157e-07, 1.0084976367636136e-07, 1.0022289314723814e-07, 9.8773173268425601e-08, 9.6369190591753888e-08, 9.7043601371631233e-08, 9.7671408676914439e-08, 9.6593506146682276e-08, 9.4428152188989117e-08, 9.214609743366564e-08, 8.9932366460038647e-08, 8.9538811268548191e-08, 8.6573585740262454e-08, 8.4194039712482427e-08, 8.2938389700979089e-08, 8.376128782696225e-08, 8.1535779534734429e-08, 7.8622851566752078e-08]
(4) [1.4778449288322379e-07, 1.4778947411653048e-07, 1.4780324261081163e-07, 1.4783460013357101e-07, 1.4787554602492369e-07, 1.4791976034970138e-07, 1.4793521801775988e-07, 1.4800579378723041e-07, 1.4806638347198718e-07, 1.4817031379712538e-07, 1.4832456019154622e-07, 1.4850367641796905e-07, 1.4865702358982351e-07, 1.4897058813505531e-07, 1.4917314353384468e-07, 1.4938497413232364e-07, 1.4976601525833596e-07, 1.5010163900947723e-07, 1.507032872436759e-07, 1.5129462606114524e-07, 1.51901357023757e-07, 1.5256795042311392e-07, 1.5314433410241351e-07, 1.5382370240690922e-07, 1.5450627676270848e-07, 1.5528554244638934e-07, 1.5613654780786161e-07, 1.5695338048308673e-07, 1.5812057893854416e-07, 1.5922488601852277e-07, 1.6058754832360754e-07, 1.6223860454291476e-07, 1.6378326116317767e-07, 1.6556476555608741e-07, 1.6688050036476511e-07, 1.6885889208219186e-07, 1.7085571392097098e-07, 1.734426083084799e-07, 1.7614702857038269e-07, 1.7803541990473612e-07, 1.8058738683830919e-07, 1.8180957499259784e-07, 1.8237625374927432e-07, 1.8295847114388454e-07, 1.8247549933857252e-07, 1.8108019499245267e-07, 1.787150371985536e-07, 1.7752054466739317e-07, 1.7392759413704432e-07, 1.7099369724428148e-07, 1.6780713114413898e-07, 1.6484535577563131e-07, 1.6343425382707457e-07, 1.6251936669022198e-07, 1.5906388440498872e-07, 1.5730051357958697e-07, 1.571363304123347e-07, 1.5839864555742253e-07, 1.5923862609510174e-07, 1.5892054040325835e-07, 1.5727678104941914e-07, 1.5531193741430419e-07, 1.5299003487658663e-07, 1.5355762544073612e-07]
(5) [1.2804533414418307e-08, 1.2805374337142482e-08, 1.279936560071773e-08, 1.2775250000980678e-08, 1.2736466803956814e-08, 1.2706963742986794e-08, 1.2669534701707386e-08, 1.2624623010706532e-08, 1.2562755584334615e-08, 1.2498759706418378e-08, 1.2433434381240042e-08, 1.2334956507976202e-08, 1.2258670545438163e-08, 1.2122207538493689e-08, 1.1982541011254391e-08, 1.1852560855142056e-08, 1.1653742105160423e-08, 1.1371389693824352e-08, 1.1203494707492308e-08, 1.0814773229518498e-08, 1.0454133805050494e-08, 1.0192475421028235e-08, 9.7199363963477345e-09, 9.359814280140106e-09, 9.1811052877153737e-09, 8.8509612461969803e-09, 8.5222865618362197e-09, 8.494095480839748e-09, 8.4674621509755602e-09, 8.8249935388145511e-09, 8.7109074643608353e-09, 9.0163982070077011e-09, 9.5480319796149965e-09, 9.8897686353954937e-09, 1.0475374664673094e-08, 1.0004588653610957e-08, 1.0019621152268916e-08, 9.1824747590016945e-09, 8.893808809478031e-09, 8.4476278008651526e-09, 8.3631001320896718e-09, 8.6454744339207096e-09, 8.684315254874609e-09, 6.9262829980707513e-09, 5.6524031743938526e-09, 2.4556203525301196e-09, -6.5184396557424747e-10, -4.1599671327483898e-09, -7.0218247425498732e-09, -9.5912286562139153e-09, -1.0143557949122072e-08, -1.4556155419291564e-08, -1.9692718143376025e-08, -2.4254713046811821e-08, -3.1536567113128308e-08, -3.8025794732083641e-08, -4.2850139561527368e-08, -4.7932034208100682e-08, -5.1130638017828542e-08, -5.1249854842211065e-08, -4.9479586031461455e-08, -5.0669888771002688e-08, -5.0260284068764397e-08, -5.2193229565809088e-08]
(6) [-1.6436108363914513e-07, -1.6436548925146182e-07, -1.6436281793352647e-07, -1.6437726939279873e-07, -1.6437931276685751e-07, -1.6439005561815709e-07, -1.6436460479682266e-07, -1.6435980674914845e-07, -1.6433302028869198e-07, -1.642726552151349e-07, -1.6422762095798844e-07, -1.6415872519279591e-07, -1.6403127173382135e-07, -1.6390675599259111e-07, -1.6373963012894599e-07, -1.6342805821361308e-07, -1.6326646661560835e-07, -1.6296701963089949e-07, -1.6264499760309469e-07, -1.622801955823227e-07, -1.6174420172685563e-07, -1.6140780676403039e-07, -1.610871804783017e-07, -1.6058822915373364e-07, -1.6004330692293533e-07, -1.5957175107343298e-07, -1.5926566442445087e-07, -1.5914797841854229e-07, -1.5887104599418094e-07, -1.5858354880631979e-07, -1.5814008112492644e-07, -1.5796386166475066e-07, -1.5740001657200643e-07, -1.5660874801430266e-07, -1.556095410628337e-07, -1.5474795202022338e-07, -1.5447923379845906e-07, -1.545638306444777e-07, -1.5487383537722594e-07, -1.5614308851293155e-07, -1.5675291806781676e-07, -1.5816762078070067e-07, -1.5981621688410689e-07, -1.6224737993331901e-07, -1.6317801310818591e-07, -1.6221353932468133e-07, -1.6297674557304155e-07, -1.6362867838193723e-07, -1.650565352829381e-07, -1.6531644108211694e-07, -1.6413272720248444e-07, -1.6314536814500411e-07, -1.6025545785905877e-07, -1.5701452267850705e-07, -1.5469520709312996e-07, -1.5318219409739912e-07, -1.5509623767513684e-07, -1.5643563042646549e-07, -1.6091667178071785e-07, -1.6535819811375819e-07, -1.7024716518969839e-07, -1.7637427970131892e-07, -1.7861487494771267e-07, -1.8110511079079738e-07]
(7) [-3.8081923902446427e-08, -3.8082400572679265e-08, -3.8095700356665592e-08, -3.8102117655799232e-08, -3.8134155125305179e-08, -3.8152364580527596e-08, -3.8211621817961228e-08, -3.8276107469351037e-08, -3.837168160531521e-08, -3.8472518271357296e-08, -3.8610310095138382e-08, -3.8682841262111734e-08, -3.8761379041813071e-08, -3.8894649004995293e-08, -3.9052233703465842e-08, -3.911175974383337e-08, -3.936945136172961e-08, -3.9530781719294646e-08, -3.9602380763184264e-08, -3.9714778733237489e-08, -3.9919962257693009e-08, -4.0220489911304179e-08, -4.0467829294531716e-08, -4.1046745767377835e-08, -4.1630462454550085e-08, -4.2322662871552314e-08, -4.3005442941139355e-08, -4.3650170473563493e-08, -4.4230197975877127e-08, -4.4379735391606872e-08, -4.4577517303599841e-08, -4.4371627476941269e-08, -4.4733142962552684e-08, -4.4969608227418181e-08, -4.5513970761144736e-08, -4.6637691029532976e-08, -4.7837725320785952e-08, -4.9239303770519133e-08, -5.0065091549870732e-08, -5.1426765706731875e-08, -5.2649775525706343e-08, -5.4369573759905275e-08, -5.5951596907469212e-08, -5.9041665387824076e-08, -6.1400493473052849e-08, -6.3413379833754513e-08, -6.3819102659034458e-08, -6.4213864437451017e-08, -6.3128529428808862e-08, -6.2196351916503915e-08, -6.1705902296538345e-08, -6.1557564820365367e-08, -6.0912283292730316e-08, -5.9602661346770606e-08, -5.7401733222057116e-08, -5.7325142416338363e-08, -5.819448394662324e-08, -5.845225462508922e-08, -5.9756799649291659e-08, -6.0097591679408818e-08, -5.7405981280821626e-08, -5.6771870321045179e-08, -5.5252110114191992e-08, -5.5242701695277328e-08]
(8) [-8.6724220916712783e-08, -8.6729092879277729e-08, -8.6740076425143616e-08, -8.6751704251580452e-08, -8.6823678015761278e-08, -8.6886764640568302e-08, -8.6999851702027339e-08, -8.710544907825233e-08, -8.7265987753628164e-08, -8.7419894053625931e-08, -8.7572509569969891e-08, -8.7743124167737782e-08, -8.7991063235490459e-08, -8.8278691860402499e-08, -8.8678267225642534e-08, -8.9025841651756143e-08, -8.9471690740956876e-08, -9.0099055502335781e-08, -9.074062166861048e-08, -9.1541306160224008e-08, -9.24752844457725e-08, -9.3494720670653087e-08, -9.448737702552986e-08, -9.5480284350367109e-08, -9.6420516548977291e-08, -9.75359496337785e-08, -9.8801518174025763e-08, -9.9999277178201127e-08, -1.0186347063811296e-07, -1.0357754634954376e-07, -1.0548229453972579e-07, -1.0713369987398258e-07, -1.0923678935722342e-07, -1.1117568118170757e-07, -1.1361338326620406e-07, -1.1589383137718016e-07, -1.1791422262259024e-07, -1.2036198530456753e-07, -1.2295822722524809e-07, -1.254514450296808e-07, -1.2834845383991388e-07, -1.3144377635043993e-07, -1.342634264900097e-07, -1.3783199720825793e-07, -1.4205259073475781e-07, -1.4689961810124499e-07, -1.524673945802458e-07, -1.5567018106548333e-07, -1.5617698486825057e-07, -1.5826709638808424e-07, -1.5739278254261829e-07, -1.5744886739191112e-07, -1.5539847882498673e-07, -1.5533016674562454e-07, -1.5295434302985948e-07, -1.4855504905782714e-07, -1.4336984317854285e-07, -1.3735675517029919e-07, -1.3149963798887853e-07, -1.2399652902002781e-07, -1.1876230699892819e-07, -1.1471131204505292e-07, -1.1012589565682743e-07, -1.0739514537878162e-07]
(9) [-2.2058378928153971e-07, -2.2058277168455755e-07, -2.2056520155912449e-07, -2.2056039312853525e-07, -2.2055477645662933e-07, -2.2055832464547872e-07, -2.205783661910616e-07, -2.2061751464944322e-07, -2.206505349156745e-07, -2.2076560605163654e-07, -2.2085471586553096e-07, -2.2099990407632244e-07, -2.2112831158191585e-07, -2.2129175346631948e-07, -2.2143041798551534e-07, -2.2165910678469281e-07, -2.2171779671831393e-07, -2.2183403961638941e-07, -2.2200546678891363e-07, -2.221747288017105e-07, -2.2254025378955445e-07, -2.2292460998729917e-07, -2.2326485910323587e-07, -2.237873016847981e-07, -2.2439148553780848e-07, -2.2501415193102322e-07, -2.2549461492567601e-07, -2.2559696358890583e-07, -2.2577569364628383e-07, -2.2619804896853221e-07, -2.2587138145914035e-07, -2.2529051715056529e-07, -2.2476147619050276e-07, -2.2470207825278974e-07, -2.2448750510037494e-07, -2.2508676863540477e-07, -2.2610250913763932e-07, -2.2698493102439527e-07, -2.2739583029232129e-07, -2.2716639498782971e-07, -2.2692442490722952e-07, -2.2592817684939176e-07, -2.2458231468479122e-07, -2.2331363147976194e-07, -2.2088873524327798e-07, -2.1812516842214153e-07, -2.1567339133821426e-07, -2.1366660032114771e-07, -2.1116482493673238e-07, -2.10190528941123e-07, -2.0944616051826842e-07, -2.1008582999144003e-07, -2.1012910338149071e-07, -2.0823010740272996e-07, -2.0640136168030484e-07, -2.0398038503294066e-07, -2.0319541050133068e-07, -2.0247633331010653e-07, -2.0210959232318963e-07, -2.0213420046832334e-07, -2.0218303495571905e-07, -2.0095325058887665e-07, -1.9941374223242698e-07, -2.0067778583829944e-07]
