(10) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 9184786.3709903751, 5835019.6442686245, 4447997.0760356979, 15617275.885262514, 8334955.6457751244, -36564383.666823797, -23229053.824306462, -17707354.865733556, -62171948.72413788, -33181230.762280531, -32323356.647161357, -20534764.05293354, -15653515.503456349, -54960753.348694488, -29332608.630679548]
(11) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 2510629.427774555, 2753052.8100407193, 9558059.5609929357, 3855118.5547313043, -5.2095083447056822e-07, -9994747.1758639552, -10959828.039038388, -38050374.040525652, -15347121.666488016, -1.126900315284729e-07, -8835477.1820420399, -9688620.3176678829, -33636990.079658568, -13567040.857394844]
(12) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1218120.3575435337, -4849303.8712616367, -4286843.1736612013, 8.5572051911064761e-07, 3.6766057442960687e-07, -4849303.871265281, 19304946.256111283, 17065805.582188644, 1.6331070956665528e-07, 7.7648506291438935e-08, -4286843.173664486, 17065805.582187906, 15086378.190607768]
(13) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 23225438.681663319, 6181792.6465902906, 4.1350722312927246e-07, 2.1792948246002197e-07, 1.4621764421463013e-07, -92459837.004902482, -24609547.674683824, 8.7078660726547241e-08, 3.4924596548080444e-08, 2.2817403078079224e-08, -81735612.290918037, -21755137.285026573]
(14) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 6359665.7001768304, 3.5786615626420826e-07, 1.3380122254602611e-07, 6.5963831730186939e-08, 3.4387085179332644e-07, -25317655.442532565, 5.8980731409974396e-08, 2.771275831037201e-08, 1.8332229956286028e-08, -2.1100277081131935e-08, -22381113.101639729]
(15) [0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 175122836.87126964, 111254105.65142228, 84808272.602914095, 297768673.84380257, 158919436.87384349, 46611522.824559867, 29611919.13941646, 22572971.091417726, 79255519.070376575, 42298749.217707619]
(16) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47869218.72380618, 52491413.373914421, 182239895.15884209, 73504082.785413623, 1.3563294487539679e-08, 12741097.740317624, 13971362.937491465, 48505832.731489711, 19564194.445805784]
(17) [-0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 23225438.681669265, -92459837.0048531, -81735612.290875316, -3.3651303965598345e-08, -1.5797240848769434e-08, 6181792.6465914007, -24609547.674669109, -21755137.285013646]
(18) [0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 442830627.21621376, 117865894.91510564, -1.5250407159328461e-08, -1.0244548320770264e-08, -5.1222741603851318e-09, 117865894.91509677, 31371744.252356507]
(19) [0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 121257332.93977374, -1.8301989257452078e-08, -5.6502358347643167e-09, -2.4733708414714783e-09, -1.862645149230957e-08, 32274425.442994699]
(20) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47952708.8479518, 30463963.648347963, 23222479.013486449, 81535993.682929754, 43515840.782625519]
(21) [0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 13107706.277788088, 14373370.757961692, 49901525.061845914, 20127128.72813756]
(22) [0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 6359665.7001777822, -25317655.442516427, -22381113.10162558]
(23) [0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 121257332.93976074, 32274425.442993678]
(24) [-0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 33203080.112357777]
