0	108790865436.0
1	104970861244.0
2	80506566882.9
3	1.29238399132e+12
4	395866659019.0
5	104970861244.0
6	101284989931.0
7	77679717204.2
8	1.2470041495e+12
9	381966481914.0
10	80506566882.9
11	77679717204.2
12	59575841089.8
13	956379911293.0
14	292946154378.0
15	1.29238399132e+12
16	1.2470041495e+12
17	956379911293.0
18	1.53529101393e+13
19	4.70270854783e+12
20	395866659019.0
21	381966481914.0
22	292946154378.0
23	4.70270854783e+12
24	1.44047398736e+12
